id	text	source	keyword_cat	ws_label	gpt_label	llama_label	tier	final_label	method	human_verified
24232	قوات الدعم السريع تقود مساعي عبر الادارة الاهلية بقرية التكينة لافشال مخطط استخبارات الفلول بالمنطقة The RSF exerts significant efforts through the Civil Administration mediator in al Tikeina to fail the scheme of the remnants military intelligence in the area معركة_الديمقراطية حراس_الثورة_المجيدة	war_corpus	hate_political	OFFENSIVE	HATE	NEUTRAL	3	HATE	gpt_tiebreaker	
24236	وجع القشم رجع جغم اكثر من 24جنجاوي وت_دمير ثلاثة عربات ق تالية وت_دمير مخزن امداد وتحيد مدفع 120 التحية للاتيام الخاصة التحية للنقيب المجهول التحية لود الزين	war_corpus	dehumanizing	OFFENSIVE	HATE	HATE	2	HATE	majority_vote	
24241	قحت بدت تفصح عن شراكتهم للمليشيا، وبدا يظهر شغلهم للعلن ورشة مشتركة بين قحت المركزي والدعم السريع في العاصمة لومي لدولة توغو غرب افريقيا مشارك فيها نصر الدين عبدالباري ومحمد حسن التعايشي ويوسف عزت مستشار الدعم السريع وبعد دا يجيك واحد مخموم من حزبه ومصدق لا للحرب منقول	war_corpus	hate_tribal	OFFENSIVE	HATE	NEUTRAL	3	HATE	gpt_tiebreaker	
24256	تموتوا كدا يا فطايس امدر امس اللعب مع الجاهزية صعب النصر_قريب كيزان_حرامية اي_كوز_ندوسو_دوس الخرطوم_مقبرة_الفلول السودان_مقبرة_الفلول الحركة_الاسلامية_تنظيم_ارهابي	war_corpus	humanitarian	OFFENSIVE	HATE	HATE	2	HATE	majority_vote	
24258	ابوجيقه شايل كلاش وبضرب والجماعة بالطوب بس الدعامي صييييج المقاومة الشعبية لدحر هولاء الاوباش	war_corpus	hate_political	OFFENSIVE	HATE	HATE	2	HATE	majority_vote	
24265	تاني اصعب معاملة بعد الكيزان المعاملة مع الاهل	old_telegram	hate_political	OFFENSIVE	HATE	NEUTRAL	3	HATE	gpt_tiebreaker	
24270	البيميز الهجانه عن باقي الوحدات والفرق انهم م بينتظروا العدو يجيهم بيمشوا ليه البيان بالعمل هجانه 1 1 2024 المقاومة_الشعبية_صمام_الامان_في_حفظ_السودان المقاومة_الشعبية_المسلحة التعبئة_العامة كلنا جيش طوفان السودان هذه_الارض_لنا نصر_الله_قواتنا_المسلحة بل_بس	war_corpus	profanity	OFFENSIVE	HATE	HATE	2	HATE	majority_vote	
24271	الشعب كلو جيش ياجنجويد الخرطوم مقبرتكم ان شاءالله	war_corpus	hate_tribal	HATE	HATE	HATE	1	HATE	full_agreement	
24284	بعد التشاور مع لجان المقاومة والقطاعات الشعبية المختلفة بشعار حل حزب المؤتمر الوطني واقالة رموز النظام والوقوف في جبهة موحدة من اجل تصفية الفساد والارهاب تطبيق_العداله_الانتقاليه تحديات_الفتره_الانتقاليه	war_corpus	gender_hate	OFFENSIVE	HATE	NEUTRAL	3	HATE	gpt_tiebreaker	
24286	الجيش جايك يا ام در من الدامر ڪاڪي_اخضر جيش_واحد_شعب_واحد الجيش_صاحي معرڪة_الڪرامة انهاء_التمرد الخرطوم_مقبرة_الجنجويد	war_corpus	hate_tribal	OFFENSIVE	HATE	HATE	2	HATE	majority_vote	
24288	الله اكبر ولله الحمد الطيران الحربي يفرض حظر تجوال من الاجواء في النيل الابيض و يدمر رتل من 10 عربات قتاليه كاملة التسليح و عربات مدنيه اخرى و اسعاف مرافق للرتل كانت تستغلها الملايش في نقل المصابين و التشوين بالقرب من القطينه حي الله الجويه و نسورها رائد اسامه	war_corpus	violence_incitement	OFFENSIVE	HATE	NEUTRAL	3	HATE	gpt_tiebreaker	
24290	جماهير الشعب السوداني ترفض وتقاوم الانقلاب العسكري ثوار مدني، توزيع اكثر من ٣٠٠٠٠ قصاصة دعائية للاعلان عن العصيان_المدني_الشامل والدعوة الى مليونية30اكتوبر مدني، الجزيزة 27 اكتوبر 2021 انتهاكات_ومجازر_الانقلابيين	war_corpus	violence_reporting	OFFENSIVE	HATE	NEUTRAL	3	HATE	gpt_tiebreaker	
24291	مليشيات الدعم السريع من الرزيقات اشتبكو مع المرتزقة الجنوبين الدعامه في ظلط العليفون جم دكان اسماعيل كسلا ماتو 3 من الرزيقات ومات مواطن ببيع عصير هناك في الظلط جياشي وكارب قاشي	war_corpus	hate_political	OFFENSIVE	HATE	NEUTRAL	3	HATE	gpt_tiebreaker	
24293	عودة اهلنا بشرق سنجة الذين نزحوا الى ابو الحليو الخرطوم_مقبرة_الجنجويد	war_corpus	hate_tribal	HATE	HATE	HATE	1	HATE	full_agreement	
24298	الجنجنا الفرحانين بدخولهم لحي الوحدة تسللتم ودختلو الوحدة شرق اها الخروج كان كيف بل بس صورة لمواطني الوحدة احتفالات مع القوات المشتركة بعد طرد الجنجويد	war_corpus	hate_tribal	HATE	HATE	HATE	1	HATE	full_agreement	
24301	بل من طرف يا جنجويد ،، نيالا جاري البل والمتك ،،	war_corpus	hate_tribal	HATE	HATE	HATE	1	HATE	full_agreement	
24311	قوات الجيش السوداني والاجهزة الامنية والمقاومة الشعبية تطوف احياء مدينة كوستي بولاية النيل الابيض معركة_الكرامة لا_تبيعوا_دياركم الخرطوم_مقبرة_الجنجويد	war_corpus	hate_tribal	HATE	HATE	HATE	1	HATE	full_agreement	
24314	عدد الجنجويد التم جغمهم في ضربة اليوم في معسكر التدريب فى المنطقه x اكثر من 1000 جنجويدي معاهم اجانب والبقية هربوا والمعسكر خالي تماما	war_corpus	hate_tribal	HATE	HATE	NEUTRAL	2	HATE	majority_vote	
24324	المطلوب منك يا شعبي تقاوم وليس شرطا ان تقاتل بالسلاح فالتحضير سلاح والنشر سلاح والرصد للخلايا سلاح وتودي الخونة الخور سلاح قاوم بكل ماتستطيع وبكل السبل المتاحة لديك فبقاءك وفناءك يعتمد علي مدي مقاومتك	war_corpus	hate_political	HATE	HATE	OFFENSIVE	2	HATE	majority_vote	
24327	صالحة استلام ثنائي للمزيد من الاخبار تابع قناة الخرطوم مقبرة الجنجويد على واتساب عبر الرابط الخرطوم_مقبرة_الجنجويد	war_corpus	hate_tribal	HATE	HATE	NEUTRAL	2	HATE	majority_vote	
24331	البوابة الاخبارية بالفيديو اول مجموعة تتمرد بعد ساعات من خطاب قائد ثاني المليشيا عبدالرحيم دقلو بسبب مطالبتهم بحقوقهم وعدم تعويض الالاف من اهالي القتلى السودان	war_corpus	hate_tribal	OFFENSIVE	HATE	NEUTRAL	3	HATE	gpt_tiebreaker	
24335	قناعتي ب انو قادة الحركات المسلحة كلهم ما عندهم مبدأ و قضية حتفضل راسخه و بتتزايد	old_twitter	random_no_keyword	NEUTRAL	HATE	OFFENSIVE	3	HATE	gpt_tiebreaker	
24336	بمجهودات السودانيين الشرفاء ورفضهم للتدليس والكذب حساب بعثة الامم المتحدة بالسودان يمسح التغريدة حول حديث غوتيريش المستندة على بيان المليشيا وبيان صفحة وزارة الصحة المنتحلة من قحت الهاشتاق حاليا الدعم_السريع_يقصف_بيوتنا ڪاڪي_اخضر جيش_واحد_شعب_واحد الجيش_صاحي معرڪة_الڪرامة انهاء_التمرد الخرطوم_مقبرة_الجنجويد	war_corpus	hate_tribal	HATE	HATE	HATE	1	HATE	full_agreement	
24342	البشير عايش في موية المخلل #تسقط_بس #موكب21مارس #مدن_السودان_تنتفض	old_twitter	revolution_terms	NEUTRAL	HATE	HATE	2	HATE	majority_vote	
24343	ابو الجود يهدد مصر جابو نهايه الحشرة الفاضل الجنجويدي لعناية المخابرات المصرية اعطيناكم الاذن تهديد ثاني من ابو الجود المعرد	war_corpus	dehumanizing	HATE	HATE	HATE	1	HATE	full_agreement	
24351	مدير جهاز المخابرات العامة الايام القليلة المقبلة ستشهد زلزلة اركان المليشيا واكتمال كافة الترتيبات والاستعدادات معركة_الكرامة قوات_العمل_الخاص الخرطوم_مقبرة_الجنجويد	war_corpus	hate_tribal	HATE	HATE	HATE	1	HATE	full_agreement	
24354	لجان المقاومة في فلسطين سقطة جديدة ومبايعة علنية لميثاق الانتماء الوطني، بعد الاعلان عن وصول السفير البحريني الى كيان الاحتلال وتولي مهامه رسميا، ضاربة البحرين كل القيم والاخلاق والثوابت بعرض الحائط، ومشرعة لكل ممارسات العدو وانتهاكاته المستمرة بحق الفلسطينيين ومقدساتهم وارضهم	war_corpus	violence_reporting	NEUTRAL	HATE	OFFENSIVE	3	HATE	gpt_tiebreaker	
24363	من كان جزء من الازمه السياسيه الاقتصاديه لايمكن ان يكون جزء من الحل من ساهم في تفكيك مقدرات البلاد الاقتصاديه وصمت عن رهن الموارد للاجنبي ليس جديرآ باالائتمان نحن نثق بحق بحق اهلنا في النظام ابمدني اكثر من ثقه المؤسسه العسكريه بنفسها #اعتصام_القياده_العامه #مدن_السودان_تنتفض	old_twitter	profanity	NEUTRAL	HATE	OFFENSIVE	3	HATE	gpt_tiebreaker	
24364	شاهد بالصور عودة مستشاري حميدتي وعبدالرحيم دقلو الى بورتسودان معركة_الكرامة الخرطوم_مقبرة وبل_الجنجويد	war_corpus	hate_tribal	HATE	HATE	HATE	1	HATE	full_agreement	
24380	دعواتكم لابطالنا في الميدان الان يخوضون معارك لتطهير البلاد من دنس الجنجويد تابعونا على الرابط قناة التلغرام _ قناة الواتساب	war_corpus	hate_tribal	HATE	HATE	HATE	1	HATE	full_agreement	
24390	مسيرة تتبع لمليشيات ابوظبي الارهابية، الجنجويد والحركة الشعبية، تستهدف موقع تابع لمنظمة الهجرة الدولية التابعة للامم المتحدة IOM في كادوقلي بجنوب كردفان وتقتل ثلاثة اطفال وامراتين الامارات_تقتل_السودانيين تابع قناة المراسل السوداني علي الواتساب whatsapp com channel 0029VbAeJWtElagyZ8UbnC0E تابعنا في التلغرام	war_corpus	neutral_news	HATE	HATE	NEUTRAL	2	HATE	majority_vote	
24391	تدوين مساء اليوم من مليشيات الدعم السريع بمدينة الابيض رحم الله الشهداء وشفى الجرحى القوات_المسلحة_السودانية الخرطوم_مقبرة_الجنجويد انشرو رابط قناة الخرطوم مقبرة الجنجويد	war_corpus	hate_tribal	HATE	HATE	NEUTRAL	2	HATE	majority_vote	
24392	اصحى ياااا تتك متك داناتو هاوزر مدفع جغم فجخ العمل الخاص جن الجن يا جنجويد	war_corpus	violence_incitement	HATE	OFFENSIVE	HATE	2	HATE	majority_vote	
24399	يا بائع الأوطان... متر الوطن بي كم...؟ يا سافك الدماء... دم الشهيد...؟! #حكومه_الجن_تسقط_بس	old_twitter	violence_reporting	NEUTRAL	HATE	OFFENSIVE	3	HATE	gpt_tiebreaker	
24400	وقف الجميع يتمنون ودموعهم تبلل لحاهم والخدود منهم من تمني المال وبعضهم تمني الجنة وآخرون دعوا علي الكيزان والجنجويد وثلة تمنت إنصلاح الحال إختصرت كل أمانيهم رفعت يدي وبصري نحو السماء وتمنيتك	old_twitter	profanity	HATE	HATE	HATE	1	HATE	full_agreement	
