text	label
عزمي عبد الرازق يكتب الحلو وعبد الواحد نور وحمدوك عملاء بالدرب عديل السودان اليوم_نيوز عاجل اليوم نيوز نافذتك على اخر الاخبار والمستجدات	OFFENSIVE
برنامج شبيه الفرق هو إنو ريدفون بيشفر المكالمات بين اتنين بيستخدموا البرنامج فايبر مافيهو أي نوع من التشفير وسهل التنصت عليهو	NEUTRAL
رئيس مجلس السيادة القائد العام للقوات المسلحة يقوم بزيارة الي قاعدة مروي الجوية والفرقة 19 مشاة السبت 25 11 2023 م هذه_الارض_لنا نصر_الله_قواتنا_المسلحة بل_بس	NEUTRAL
واشرح لي صدري وارزقني من حظوظ الدنيا اجملها	NEUTRAL
الناس في شنو والحسانيه في شنو يخ	OFFENSIVE
ربنا ولا تحملنا ما لا طاقة لنا به و اعف عنا و اغفر لنا و ارحمنا انت مولانا فانصرنا على القوم الكافرين #غرد_بالخير	NEUTRAL
و علي سبيل السسعادة جواز احد بلاد الكفار الاوربية	NEUTRAL
صورة تعبر عن نار الاغتراب الإنسحاب من نار الظروف والابتعاد من اجل العائلة	NEUTRAL
من التوتر قلت الجايات ، المهم وااااي يا سامييااااووو	OFFENSIVE
البت القاده زمام حلوه والولد الشعرو كتير حلو والبقول ليك قليلين ادب اديو كف	OFFENSIVE
الليل طويل يا مصطفي والحظر كمان	NEUTRAL
حسب قانون الاستفتاءات و حرية الراي العام هذا الاستفتاء يعتبر ملغي لاسباب فنية	NEUTRAL
المشكلة يا الفاتح انتوربنا غضب عليكم بتموتو محروقين يعني كافر ومحروق زي الهنود حتي ربنا منع الكلاب تاكل من جسمك تستفيد منك النار دب بس	HATE
نوع من المنافقين فتبينوا معركة_الكرامة قوات_العمل_الخاص الخرطوم_مقبرة_الجنجويد تابع احدث الاخبار تيك توك تليجرام الفيسبوك انستغرام	HATE
ثم تبالغ في فرحك ثارا من الايام التي خذلتك	NEUTRAL
الطيران الحربي يقصف مناطق القطينة والنزيهه ونعيمة بولاية النيل الابيض ويدمر عدد من عربات المليشيا الارهابية ويقتل عدد منهم	NEUTRAL
تموت وانت حاضر ستموت في العشرين	OFFENSIVE
شكله القيااااادة نوت النضافة العميقة زحف عشرات المتحركات من كل مكان يا جنجويد جااااينكم كردفان ستكون محرقة الجنجويد الكبرى الله اكبر والله كلنا_جيش	HATE
والغيوم الماطره فينا فرهدت جوانا جنه	NEUTRAL
مركبه تقويم لي ١٠شعور تقريباً لكن في جلسات كنت بفوتها و لي هسي ما حاسه انو في تغير كبير هل اواصل مع الدكتور ولا اغيرو واصلي	NEUTRAL
إختبار الإنبات بنحدد بيه اذا ما كانت البذور شغالة ولا لا كمية البذور المفروض نستخدمها لزراعة مساحة او تحقيق انتاج معينين.	NEUTRAL
يا بكري، ممكن أعرف شنو منطقك من وراء انو مافي دعاء شغال؟ الثريد ادناه واحد من عدة حجج ممكن اثبت بيها عدم جدوى الدعاء	NEUTRAL
اوو واو جهل وغباء وقلة ادب بقيت بتطور شديد لو عندك عقل ولا ربعه كان بحثت ولقيت ابحث عن وثاقئ ناشره واحد من الكفار الى انت بتحبهم اكثر من المسلمين ديل اسمه اسلاميك سيفلايزيشن بتكلم عن التاريخ والموضوع الجنى فاكر اسبانيا دي بنوه الكفار اسبانيا دي ياها الاندلس يا عوض	HATE
بيان كتائب الناصر صلاح الدين وقوات العاصفة الجناح العسكري لحركة فتح الانتفاضة يقصفان في عملية مشتركة مستوطنة نتيف هعسراه بصاروخي 107 في تمام الساعة 08 42 من مساء اليوم السبت 06 08 2022م	NEUTRAL
في وقت متأخر من مساء أمس صدر قرار من إدارة جامعة الوطنية بتعليق الدراسة إلى أجلٍ غير مسمى..	NEUTRAL
اي مين، مش كفاية انك بتول يعني	OFFENSIVE
وجنوحه للتضييق وكبت الحريات، كما نحمله مسؤولية سلامة كل اعضاء تجمع المهنيين والصحفيين الذين كانوا بالمقر نؤكد اننا ماضون في طريق الثورة بثبات، وان مليونية ٣٠ يونيو ستكون ردا قويا على هذا السلوك الدكتاتوري الهمجي اعلام التجمع ٢٩ يونيو ٢٠١٩ مليونيه30يونيو StandWithSudan	HATE
هههههه امشي شوف جثث الجيش م بدفنوهم الكلاب بتاكل فيهم الدعم السريع بدفون موتاهم لكين الفلول بصيجو ما بسترو موتاهم	HATE
المشكله انو انا ماشي عرس بكره	NEUTRAL
"لو ما كنتي شايله مواد معانا ما بتشاركي"	OFFENSIVE
ولاية وسط افريقية صور احراق حافلتين للنصارى الكافرين بكمين لجنود الخلافة على طريق بيني ايتوري في قرية لونا	HATE
اخبار اليوم الاربعاء تثلج القلب بهلاك المئات من عصابات المجرمين الجنجويد يلفظون انفاسهم الاخيرة وينتحرون في شوارع واحياء واسوار محليات ولاية الخرطوم والجزيرة ماشاء الله تبارك الله وعلي البغاة تدور الدوائر	HATE
انت لي مجزم اني بتفلسف؟ و بعدين في راي بقول لا يجوز الوقف على غير السكون، والعرب زمان لا يقفون الا على ساكن	NEUTRAL
اول حاجة جهزو اعتذاركم لاستاذتنا نجوي قاسم نسأل الله ثبات عقلها جراء ردود الكيزان د. احمد بلال:هذه الحكومة مؤقتة ماذا تعني مؤقتة؟ بلال:هذه الحكومة مؤقتة ماذا تعني مؤقتة؟ بلال:هذه الحكومة مؤقتة.جدا -ماذا تعني مؤقتة جدا يبدو لي ح تقول ووووب قريب دا #تسقط_بس	OFFENSIVE
تسقط بس#ياكيزان شكرآ ليكم ٣٠سنه مافي جدي كلو#كذبفي كذب	OFFENSIVE
رائد التكينة مصعب صديق امن يا جن حي يرزق في مقدمات القتال ، الاستشهد اخ ثاني كترو الدعوات	NEUTRAL
"سألتك بالذى ركز الارض معبد وسوّى الناس عليها مقام"	OFFENSIVE
جنوب امدرمان تقدم مهم للجيش اليوم استلام مربع19 واستوب ودالبلال والبنك العقاري اقترب من التطهير الكامل ابهاب السر تابع قناة السودان علي الواتساب whatsapp com channel 0029VbAeJWtElagyZ8UbnC0E تابع قناة السودان علي تلغرام	NEUTRAL
وعبر مطار الخرطوم، ،عليه انا اعتقد انهم يهيئون لصلاح قوش (وانه هو مع نفر محدود من المؤتمر الوطني الذين ذكرهم عبدالماجد دبر هذا الانقلاب علي البشير )ان يستلم الحكم بانتقال مباشر في مسرحيه يتم اخراجها لاحقا او في انتخابات صوريه تُجري في اسرع وقت فهو الان في جوله شملت #تسقط__بس	OFFENSIVE
-حبيبي تعال نتلم -حبيبي تعال نتلم	NEUTRAL
اعرف تماما معنى ان تتضارب رغباتك مع قناعاتك، ان يستهويك امر لدقيقة ثم تشمئز منه الدقيقة التي تليها	NEUTRAL
تجدد الاشتباكات بين الجيش والمليشيا المتمردة في محيط سلاح المدرعات	NEUTRAL
استلام اجهزه طبيه دار السلام مربع ٢٤	NEUTRAL
رغم أن الأمر كان متداولا في السابق إلا أن هذا الفيديو يعد أول تصريح رسمي من حميدتي قائد الدعم السريع يؤكد أن البشير كان ينوي قتل ثلث الشعب المتظاهر وقتل نصف المتشددين وباسم الدين بالمذهب المالكي أظهروا لنا البشير لمحاكمته #لم_تسقط_بعد #اعتصام_القياده_العامه #مدن_السودان_تنتفض	NEUTRAL
البيحصل في ود نوباوي دة حقيقي و لا بجد؟ انحسرت؟ صفرجت؟ #تسقط_بس #موكب14مارس #مدن_السودان_تنتفض	NEUTRAL
الله اكبر من امام السفارة المصرية بالخرطوم ورسالة شكر لجمهورية مصر بل_بس	NEUTRAL
تلقاهو كاتب في البايو طب اوكي شكرا على النصيحه، وانت؟	NEUTRAL
هي القلوب ؛ تٰغوينا و ما أن نرضخ لجبروتها و سحرها حتى تستعبدنا و تُزهق كل جميل حملناه داخلنا يوماً..	OFFENSIVE
